Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Ferroalloy Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Zinc Production,Municipal Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1004472,110042000777,AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT,KINGSPORT,TN,37662,1450 LINCOLN ST,SULLIVAN,36.52899,-82.547651,327211,"C,N",Minerals,"45,428.91","45,391.10",17.25,20.56,,,,,,,,,,"36,454.41",,,,,,,"8,974.50",,,,,,,,,,,,,,,,,N,N,N
1005824,110000546080,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,HAWKINS COUNTY,36.497,-82.77946,327211,"C,N",Minerals,"94,350.15","94,281.10",31.50,37.55,,,,,,,,,,"66,697.15",,,,,,,"27,653.00",,,,,,,,,,,,,,,,,N,N,N
1002067,110000448472,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.58971,-98.33974,311222,C (Abbr),Other,"274,498.64","272,738.10",649.00,"1,111.54",,,,,,,,,,"274,498.64",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.648333,-96.224444,325199,C,Chemicals,"39,678.50","39,637.40",18.75,22.35,,,,,,,,,,"39,678.50",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006743,110056955521,AGRIFOS FERTILIZER PASADENA,PASADENA,TX,77506,2001 JACKSON ROAD,HARRIS COUNTY,29.736528,-95.198139,325312,"C,Z",Chemicals,"49,375.13","49,370.20",2.25,2.68,,,,,,,,,,"4,769.53",,,,,,,,,,,,,,,,,"44,605.60",,,,,,,N,N,N
1002380,110056955576,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.6417,-101.4228,325311,"C,G,PP","Chemicals,Suppliers of CO2","841,955.43","841,593.00",165.75,196.68,,,,,,,,,,"351,717.43",,,,"490,238.00",,,,,,,,,,,,,,,,,,,,Y,Y,N
1001154,110000468351,AGRIUM US INC,SODA SPRINGS,ID,83276,3010 CONDA ROAD,CARIBOU,42.739417,-111.541421,325312,"C,Z",Chemicals,"104,573.53","104,486.40",39.75,47.38,,,,,,,,,,"84,582.53",,,,,,,,,,,,,,,,,"19,991.00",,,,,,,N,N,N
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON,46.165957,-119.017218,325311,"C,U,V",Chemicals,"78,413.78","6,712.00",,"71,701.78",,,,,,,,,,"1,337.00",,,,,,,,,,,,,"5,375.00","71,701.78",,,,,,,,,,N,N,N
1004374,110000355393,AGY LLC,AIKEN,SC,29801,2556 WAGENER RD.,AIKEN COUNTY,33.5472,-81.67341,327212,"C,N",Minerals,"12,832.52","12,823.20",4.25,5.07,,,,,,,,,,"9,040.72",,,,,,,"3,791.80",,,,,,,,,,,,,,,,,N,N,N
1006430,110030747084,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES,33.916355,-118.418634,325120,P,Chemicals,"633,986.50","633,986.50",,,,,,,,,,,,,,,,,,,,,"633,986.50",,,,,,,,,,,,,,,N,N,N
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES,27.813911,-97.472347,325120,P,Chemicals,"398,986.39","398,805.00",82.75,98.64,,,,,,,,,,,,,,,,,,,"398,986.39",,,,,,,,,,,,,,,N,N,N
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98037,-95.38396,325120,"C,P",Chemicals,"66,892.56","66,880.50",5.50,6.56,,,,,,,,,,"11,638.56",,,,,,,,,"55,254.00",,,,,,,,,,,,,,,N,N,N
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.981116,-93.952389,325120,C,Chemicals,"191,411.43","191,213.30",90.25,107.88,,,,,,,,,,"191,411.43",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.4478,-94.6875,325120,P,Chemicals,"372,637.00","372,637.00",,,,,,,,,,,,,,,,,,,,,"372,637.00",,,,,,,,,,,,,,,N,N,N
1006115,110021175011,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21023,-90.99085,325120,C,Chemicals,"422,530.06","422,093.30",199.25,237.51,,,,,,,,,,"422,530.06",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003591,110021175011,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.21023,-90.99085,221330,C,Power Plants,"73,774.07","73,697.90",34.75,41.42,,,,,,,,,,"73,774.07",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.047952,-122.256895,325120,P,Chemicals,"598,413.40","598,413.40",,,,,,,,,,,,,,,,,,,,,"598,413.40",,,,,,,,,,,,,,,N,N,N
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.237363,-93.285908,325120,P,Chemicals,"723,018.00","723,018.00",,,,,,,,,,,,,,,,,,,,,"723,018.00",,,,,,,,,,,,,,,N,N,N
1002754,110022828813,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.10817,-90.88404,325120,P,Chemicals,"698,955.00","698,955.00",,,,,,,,,,,,,,,,,,,,,"698,955.00",,,,,,,,,,,,,,,N,N,N
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.183808,-90.9876,325120,"P,PP","Chemicals,Suppliers of CO2","59,183.00","59,183.00",,,,,,,,,,,,,,,,,,,,,"59,183.00",,,,,,,,,,,,,,,N,Y,N
1003009,110000449113,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.029033,-89.900517,325120,"C,P,PP","Chemicals,Suppliers of CO2","313,434.22","313,426.00",3.75,4.47,,,,,,,,,,"7,804.22",,,,,,,,,"305,630.00",,,,,,,,,,,,,,,N,Y,N
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA,38.026667,-122.067222,325120,P,Chemicals,"810,408.20","810,408.20",,,,,,,,,,,,,,,,,,,,,"810,408.20",,,,,,,,,,,,,,,N,N,N
1002122,110038091356,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA,38.026667,-122.067222,325120,P,Chemicals,"250,407.56","250,395.60",6.00,5.96,,,,,,,,,,,,,,,,,,,"250,407.56",,,,,,,,,,,,,,,N,N,N
1005809,110063668277,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD,38.384444,-82.598528,325120,P,Chemicals,"256,244.30","256,244.30",,,,,,,,,,,,,,,,,,,,,"256,244.30",,,,,,,,,,,,,,,N,N,N
1002727,110033135328,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST JOHN THE BAPTIST,30.075832,-90.624885,325120,P,Chemicals,"859,226.00","859,226.00",,,,,,,,,,,,,,,,,,,,,"859,226.00",,,,,,,,,,,,,,,N,N,N
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO,38.529722,-121.398889,325120,P,Chemicals,"47,124.40","47,124.40",,,,,,,,,,,,,,,,,,,,,"47,124.40",,,,,,,,,,,,,,,N,N,N
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.757778,-95.023056,325120,"C,P",Chemicals,"521,749.82","521,699.40",23.00,27.42,,,,,,,,,,"49,003.42",,,,,,,,,"472,746.40",,,,,,,,,,,,,,,N,N,N
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.812778,-118.231389,325120,P,Chemicals,"620,797.90","620,797.90",,,,,,,,,,,,,,,,,,,,,"620,797.90",,,,,,,,,,,,,,,N,N,N
1003010,110043813246,AIR PRODUCTS CHEMICALS INC,GEISMAR,LA,70734,36637 HWY 30,ASCENSION,30.20578,-90.99383,325120,P,Chemicals,"32,028.00","32,028.00",,,,,,,,,,,,,,,,,,,,,"32,028.00",,,,,,,,,,,,,,,N,N,N
1000341,110000484930,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,STOCKTON,CA,95206,1010 ZEPHYR ST.,SAN JOAQUIN COUNTY,37.913056,-121.261944,221112,C,Power Plants,"428,958.74","424,527.50","1,636.00","2,795.24",,,,,,,,,"57,202.10","428,958.74",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.780833,-118.241111,325120,P,Chemicals,"677,726.70","677,726.70",,,,,,,,,,,,,,,,,,,,,"677,726.70",,,,,,,,,,,,,,,N,N,N
1001919,110035869165,"AJINOMOTO HEARTLAND, INC.",EDDYVILLE,IA,52553,1116 Highway 137,WAPELLO,41.143573,-92.647934,311119,C,Other,"111,819.43","111,703.80",52.75,62.88,,,,,,,,,,"111,819.43",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003418,110000384487,AK STEEL,ZANESVILLE,OH,43701,1724 LINDEN AVENUE,MUSKINGUM COUNTY,39.96136,-82.00034,331111,C (Abbr),Metals,"37,257.46","37,219.10",17.50,20.86,,,,,,,,,,"37,257.46",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003417,110000384673,AK STEEL CORP *,COSHOCTON,OH,43812,17400 STATE ROUTE 16,COSHOCTON COUNTY,40.20669,-81.88549,331221,C (Abbr),Metals,"49,328.46","49,277.50",23.25,27.71,,,,,,,,,,"49,328.46",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005614,110009937738,AK STEEL CORP ASHLAND WORKS COKE PLANT,ASHLAND,KY,41101,US HIGHWAY 23 NORTH,BOYD,38.495556,-82.665556,331111,"C,Q",Metals,"212,764.17","212,536.80",74.50,152.87,,,,,,,,,,"195,543.14",,,,,,,,,,"17,221.03",,,,,,,,,,,,,,N,N,N
1006530,110000391898,AK STEEL CORP MANSFIELD WORKS,MANSFIELD,OH,44903,913 BOWMAN STREET,RICHLAND COUNTY,40.78449,-82.52327,331111,"C,Q",Metals,"75,952.80","75,898.00",25.00,29.80,,,,,,,,,,"53,114.80",,,,,,,,,,"22,838.00",,,,,,,,,,,,,,N,N,N
1002903,110038167113,AK STEEL CORP/BUTLER WORKS,BUTLER,PA,16003,1 ARMCO DR,BUTLER,40.82926,-79.94273,331111,"C,Q",Metals,"299,083.56","298,866.00",99.25,118.31,,,,,,,,,,"210,595.56",,,,,,,,,,"88,488.00",,,,,,,,,,,,,,N,N,N
1000214,110000592788,AK STEEL CORPORATION,ROCKPORT,IN,47635,6500 N US HIGHWAY 231,SPENCER,37.9849,-87.0259,331111,C,Metals,"149,961.48","149,806.40",70.75,84.33,,,,,,,,,,"149,961.48",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003403,110060497001,AK STEEL DEARBORN WORKS,DEARBORN,MI,48120,4001 MILLER RD,WAYNE,42.301742,-83.162934,331111,"C,Q",Metals,"1,533,876.50","1,533,426.00",160.25,290.25,,,,,,,,,,"1,087,500.50",,,,,,,,,,"446,376.00",,,,,,,,,,,,,,N,N,N
1000274,110000392557,AK Steel Corporation - Middletown,MIDDLETOWN,OH,45043,1801 CRAWFORD STREET,Butler,39.4968,-84.3901,331111,"C,Q",Metals,"4,493,621.13","4,491,777.10",648.75,"1,195.28",,,,,,,,,,"3,004,613.28",,,,,,,,,,"1,489,007.84",,,,,,,,,,,,,,N,N,N
1005615,110043800553,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,BOYD COUNTY,38.496367,-82.670282,331111,"C,Q",Metals,"2,405,344.82","2,404,810.40",134.50,399.92,,,,,,,,,,"1,679,457.22",,,,,,,,,,"725,887.60",,,,,,,,,,,,,,N,N,N
1003129,110033247172,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE,31.90806,-96.227219,211111,"C,PP","Petroleum and Natural Gas Systems,Suppliers of CO2","44,497.33","44,451.30",21.00,25.03,,,,,,,,,,"44,497.33",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT,41.151282,-81.559298,562212,HH,Waste,"7,467.48",,"7,467.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,467.48",N,N,N
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE,44.049412,-93.017379,325193,"C,PP","Other,Suppliers of CO2","77,310.71","77,230.70",36.50,43.51,,,,,,,,,,"77,310.71",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.1189,-82.8608,221112,D,Power Plants,"32,748.43","32,715.00",15.25,18.18,,,,,,,,,,,"32,748.43",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004823,110002442438,AL TURI LANDFILL & LFGTE FACILITY,GOSHEN,NY,10924,73 HARTLEY ROAD,ORANGE COUNTY,41.40646,-74.37313,562212,"C,HH",Waste,"9,216.40",43.90,"9,172.50",,,,,,,,,,,43.90,,,,,,,,,,,,,,,,,,,,,,,"9,172.50",N,N,N
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE,31.580112,-87.490073,322110,"AA,C",Pulp and Paper,"167,258.27","105,168.00","21,483.00","40,607.27",,,,,,,,,"2,645,831.00","34,146.04",,,,,,,,,,,,,,,,,,"133,112.23",,,,,,N,N,N
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73559,-84.94996,314110,C,Other,"50,319.41","50,267.20",24.50,27.71,,,,,,,,,"1,627.90","50,319.41",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70324,-73.84958,562212,HH,Waste,"84,269.50",,"84,269.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,269.50",N,N,N
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.742498,-95.165513,325199,C (Abbr),Chemicals,"85,377.00","85,029.00",50.00,298.00,,,,,,,,,,"85,377.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA,33.1756,-93.2169,325188,C (Abbr),Chemicals,"83,600.95","83,520.00",36.25,44.70,,,,,,,,,,"83,600.95",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK,37.915,-87.3328,331312,"C,D,F","Metals,Power Plants","6,766,675.92","6,603,280.70","18,205.75","31,533.47",,"113,656.00",,,,,,,,"149,435.40","6,162,127.52",,"455,113.00",,,,,,,,,,,,,,,,,,,,,N,N,N
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM,48.8455,-122.7055,331312,"C,F",Metals,"1,053,102.80","345,188.00",25.00,29.80,,"707,860.00",,,,,,,,"52,605.80",,,"1,000,497.00",,,,,,,,,,,,,,,,,,,,,N,N,N
1000635,110000491156,ALCOA WENATCHEE LLC,MALAGA,WA,98828,6200 MALAGA HIGHWAY,CHELAN,47.3567,-120.1273,331312,"C,F",Metals,"210,710.92","184,249.00",10.00,11.92,,"26,440.00",,,,,,,,"23,605.92",,,"187,105.00",,,,,,,,,,,,,,,,,,,,,N,N,N
1003201,110000606997,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,,CALHOUN COUNTY,28.3909,-96.3332,331311,C,Metals,"758,498.62","757,711.80",358.00,428.82,,,,,,,,,,"758,498.62",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.73834,-84.05978,562212,HH,Waste,"79,531.50",,"79,531.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,531.50",N,N,N
1003448,110001138572,ALCON LABORATORIES,FORT WORTH,TX,76134,6201 SOUTH FREEWAY,TARRANT COUNTY,32.65733,-97.32096,325412,C,Chemicals,"29,438.63","29,407.00",13.75,17.88,,,,,,,,,,"29,438.63",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006045,110058164187,ALERIS ROLLED PRODUCTS INC,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,37.936717,-86.858843,331314,C,Metals,"174,659.29","174,479.00",82.25,98.04,,,,,,,,,,"174,659.29",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA,37.4135,-121.9724,562212,HH,Waste,"55,628.50",,"55,628.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,628.50",N,N,N
1005862,,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL,39.3972662,-78.9966888,336415,C,Other,"27,716.64","27,591.60",41.00,84.04,,,,,,,,,,"27,716.64",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005006,110042036597,"ALLEGHENY LUDLUM, BAGDAD FACILITY",LEECHBURG,PA,15656,585 SILICON DRIVE,ARMSTRONG,40.64008,-79.61118,331111,C,Metals,"49,323.30","49,271.00",22.50,29.80,,,,,,,,,,"49,323.30",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007192,110007023023,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN,38.007907,-95.289343,562212,"C,HH",Waste,"53,210.90",87.40,"53,078.50",45.00,,,,,,,,,"3,342.00",160.90,,,,,,,,,,,,,,,,,,,,,,,"53,050.00",N,N,N
1005887,110037924486,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON,33.03425,-97.34692,211112,C (Abbr),Petroleum and Natural Gas Systems,"31,656.88","31,624.00",15.00,17.88,,,,,,,,,,"31,656.88",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005705,110008806612,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,38884 870TH AVE,RENVILLE,44.8491,-94.8969,486210,C,Petroleum and Natural Gas Systems,"83,675.98","83,589.40",39.50,47.08,,,,,,,,,,"83,675.98",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001559,110011273004,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,42.46915,-91.55145,486210,C,Petroleum and Natural Gas Systems,"73,738.97","73,662.80",34.75,41.42,,,,,,,,,,"73,738.97",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001560,110007054249,ALLIANCE PIPELINE LP,TAMPICO,IL,61283,580 TAMPICO RD,WHITESIDE,41.59254,-89.78497,486210,C,Petroleum and Natural Gas Systems,"49,416.96","49,366.00",23.25,27.71,,,,,,,,,,"49,416.96",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000245,110022357251,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",FAIRMOUNT,ND,58030,17950 98TH ST SE,RICHLAND,45.993367,-96.648999,486210,C,Petroleum and Natural Gas Systems,"93,541.95","93,445.50",44.00,52.45,,,,,,,,,,"93,541.95",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001558,110022357279,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",WIMBLEDON,ND,58492,1540 98TH AVE SE,BARNES,47.191058,-98.42561,486210,C,Petroleum and Natural Gas Systems,"99,722.22","99,619.20",47.00,56.02,,,,,,,,,,"99,722.22",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA,41.38835,-75.737311,562212,"C,HH",Waste,"76,842.85","1,263.78","75,578.36",0.71,,,,,,,,,,"1,265.03",,,,,,,,,,,,,,,,,,,,,,,"75,577.83",N,N,N
1001970,110042063021,ALLIANT LLC-LAKE CITY ARMY AMMUNITION PLANT,INDEPENDENCE,MO,64051,25201 East 78 Highway,JACKSON COUNTY,39.103,-94.2783,332992,C,Other,"39,124.35","39,083.80",18.50,22.05,,,,,,,,,,"39,124.35",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003246,110043997137,ALLISON COMPRESSOR STATION,Briscoe,TX,79011,16301 FM 1046,WHEELER,35.618663,-100.14948,211111,C (Abbr),Petroleum and Natural Gas Systems,"26,892.45","26,864.50",12.75,15.20,,,,,,,,,,"26,892.45",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004327,110000451467,ALMATIS INC - BAUXITE ARKANSAS,BAUXITE,AR,72011,4701 ALCOA ROAD,SALINE COUNTY,34.57522,-92.53173,327910,C,Minerals,"5,437.00","5,404.70",2.50,29.80,,,,,,,,,,"5,437.00",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007622,110041023807,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,SAINT LANDRY,30.526504,-91.748383,324110,"C,Y",Refineries,"258,478.36","257,844.70",493.00,140.66,,,,,,,,,,"174,378.60",,,,,,,,,,,,,,,,"84,099.76",,,,,,,,N,N,N
1007291,110043668563,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.30718,-76.89862,562212,"C,HH",Waste,"28,220.45",35.70,"28,184.75",,,,,,,,,,,35.70,,,,,,,,,,,,,,,,,,,,,,,"28,184.75",N,N,N
1004709,110039153028,ALTAMONT GAS PLANT,ALTAMONT,UT,84001,17790 WEST 3750 NORTH,DUCHESNE,40.35932,-110.28605,211112,"C,NN-FRAC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","25,137.85","25,111.20",11.75,14.90,,,,,,,,,,"25,137.85",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007401,110042073332,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,LAWRENCE,38.59167,-82.81944,325192,C,Chemicals,"32,640.03","32,606.90",15.25,17.88,,,,,,,,,,"32,640.03",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003268,110000438679,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88321,-90.14503,331111,"C,Q",Metals,"48,759.01","48,719.90",18.25,20.86,,,,,,,,,,"38,633.41",,,,,,,,,,"10,125.60",,,,,,,,,,,,,,N,N,N
1005184,110041963266,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.257222,-148.617778,486110,C,Other,"100,600.62","100,496.20",47.50,56.92,,,,,,,,,,"100,600.62",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005781,110064041834,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ CORDOVA,61.0861,-146.3889,486110,C,Other,"48,454.21","48,286.70",49.50,118.01,,,,,,,,,,"48,454.21",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005491,110069711869,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,31.153556,-87.975147,331111,C,Metals,"35,674.72","35,638.00",16.75,19.97,,,,,,,,,,"35,674.72",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005712,110000468388,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53382,-114.43737,311313,C (Abbr),Other,"280,188.30","278,084.80",770.25,"1,333.25",,,,,,,,,,"280,188.30",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005707,110000468609,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,CANYON,43.6043,-116.575,311313,C (Abbr),Other,"252,703.76","251,036.10",611.25,"1,056.41",,,,,,,,,,"252,703.76",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006412,110000468431,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,MINIDOKA,42.611671,-113.757423,311313,C (Abbr),Other,"306,267.69","304,241.20",743.00,"1,283.49",,,,,,,,,,"306,267.69",,,,,,,,,,,,,,,,,,,,,,,,N,N,N
