Fac_ID,Fac_Name,State,Latitude,Longitude,NAICS,Sector,Total_Emissions,CO2_Emissions
1010881,HEREFORD RANCH PROCESSING PLANT,CO,40.87,-104.23,211130,Petroleum and Natural Gas Systems,41383.9,37802.7
1003652,"HERMISTON GENERATING COMPANY, L.P.",OR,45.8,-119.37,221112,Power Plants,941880.86,940924.6
1005929,HERON LAKE BIOENERGY LLC,MN,43.86,-95.3,325193,Other,61426.47,61362.9
1003383,HEXCEL CORP,UT,40.65,-112.05,325220,Other,47508.67,47459.9
1003385,HEXCEL CORPORATION,AL,34.66,-87.07,325220,Other,40946.7,40904.5
1006163,HFOTCO LLC,TX,29.76,-95.12,493190,Other,57333.18,57274
1002484,HIBBING PUBLIC UTILITIES COMMISSION,MN,47.43,-92.94,221112,"Natural Gas and Natural Gas Liquids Suppliers,Power Plants",36211.72,36084.3
1006090,HICKORY HILL LANDFILL/RECYCLING,SC,32.4,-80.93,562212,Waste,19060.65,242.9
1001847,"HICKORY MEADOWS LANDFILL, LLC",WI,44.11,-88.19,562212,Waste,54405.45,11.7
1003316,HIDETOWN PLANT,TX,35.46,-100.4,211130,Petroleum and Natural Gas Systems,12213.96,11087.2
1007648,HIGH ACRES LANDFILL & RECYCLING CENTER,NY,43.09,-77.39,562212,Waste,212893.78,1443.8
1002821,HIGH SIERRA LIMITED,CA,35.49,-119.04,221112,Power Plants,12179.8,12167.2
1005586,HIGHWATER ETHANOL LLC,MN,44.23,-95.3,325193,"Other,Waste",73525.62,73450
1001736,HILL AIR FORCE BASE: MAIN BASE,UT,41.12,-111.99,928110,Other,89202.15,89065.8
1003539,"HILL LAKE GAS STORAGE, LLC",TX,32.5,-99.02,486210,Petroleum and Natural Gas Systems,9132.62,9058.3
1005920,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,FL,27.95,-82.34,562213,Waste,192981.32,182190.5
1001735,HILMAR CHEESE COMPANY,CA,37.42,-120.85,311513,Other,73367.66,73278.5
1002952,HOBART PLANT,TX,35.77,-100.38,211130,Petroleum and Natural Gas Systems,54308.46,52435.1
1005515,HOEGANAES CORPORATION,TN,36.38,-86.42,331110,Metals,39226.71,39202.8
1002581,HOFFMAN ROAD SANITARY LANDFILL,OH,41.7,-83.51,562212,Waste,16984.65,0.9
1007563,HOLCIM (US) INC STE GENEVIEVE PLANT,MO,38.11,-90.26,327310,Minerals,3102197.65,3095218.5
1006815,HOLCIM (US) INC.,SC,33.28,-80.43,327310,Minerals,1104673.38,1102306.6
1005874,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,MI,45.07,-83.4,327310,Minerals,1740159,1738098.7
1004131,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,UT,41.06,-111.53,327310,Minerals,690197.94,687282.2
1002055,HOLCIM (US) Inc,TX,32.51,-96.97,327310,Minerals,1216296.43,1214046.8
1002204,HOLCIM INCORPORATED,OK,34.77,-96.7,327310,Minerals,373393.7,372305.6
1005864,HOLLY SUGAR CORP DBA SPRECKELS COMPANY,CA,32.91,-115.57,311313,Minerals,90962.02,90828.9
1004291,HOLLYFRONTIER EL DORADO REFINING LLC,KS,37.79,-96.87,324110,"Chemicals,Petroleum Product Suppliers,Refineries",1639700.93,1633218.9
1002028,HOLLYFRONTIER TULSA REFINING LLC - EAST,OK,36.12,-96,324110,"Petroleum Product Suppliers,Refineries",646749.68,644358.3
1002026,HOLLYFRONTIER TULSA REFINING LLC - WEST,OK,36.14,-96.01,324110,"Petroleum Product Suppliers,Refineries",490521.68,488725.9
1005769,HOLLYFRONTIER WOODS CROSS REFINING LLC,UT,40.88,-111.91,324110,"Petroleum Product Suppliers,Refineries",605985.75,602380.9
1004720,HOLSTON ARMY AMMUNITION PLANT (HSAAP),TN,36.55,-82.63,325920,Other,150919.14,150017.7
1006141,HOMELAND ENERGY SOLUTIONS LLC,IA,43.07,-92.16,325193,"Other,Waste",257377.03,257037.8
1005341,HONDA MANUFACTURING OF ALABAMA LLC,AL,33.62,-86.16,336112,Other,45943.87,45895.9
1001842,HONDA OF AMERICA MFG INC *,OH,40.37,-84.19,336310,Other,32789.74,32713
1000628,HONEYWELL - UOP LLC,AL,30.76,-88.06,325180,Chemicals,40113.65,40072
1000631,HONEYWELL INTERNATIONAL INC,IL,37.17,-88.76,325180,Chemicals,693.59,691.9
1000625,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,LA,30.47,-91.18,325120,"Chemicals,Industrial Gas Suppliers",32153.44,24878.5
1006070,HONEYWELL INTERNATIONAL INC - GEISMAR COMPLEX,LA,30.22,-91.05,325120,"Chemicals,Industrial Gas Suppliers",528956.53,105484.8
1006347,HORMEL FOODS CORPORATION,MN,43.68,-92.97,311612,Other,58895.03,58834.2
1004130,HOUSTON REFINING,TX,29.71,-95.24,324110,"Petroleum Product Suppliers,Refineries",1708411.41,1685774.3
1007515,HP HOOD LLC,VA,39.13,-78.19,311511,Other,71522.62,71435.1
1004282,HQ 101ST AIRBOURNE DIV,KY,36.65,-87.47,928110,Other,47182.47,47133.1
1005879,HUNT REFINING COMPANY,AL,33.2,-87.61,324110,"Chemicals,Petroleum Product Suppliers,Refineries",887752.89,882529.3
1002798,HUNT SOUTHLAND REFINING COMPANY,MS,31.82,-89.01,324110,"Petroleum Product Suppliers,Refineries",30524.42,30311.3
1007593,HUNTINGTON ALLOYS CORPORATION,WV,38.41,-82.38,331491,Metals,74865.57,74788.3
1001958,HUNTINGTON INGALLS INCORPORATED,VA,36.99,-76.44,336611,Metals,58398.06,58324.1
1004615,"HUNTSMAN ADVANCED MATERIALS AMERICAS, LLC",OH,41.05,-81.54,325211,Other,17224.78,17206.4
1002993,HUNTSMAN PETROCHEMICAL LLC,TX,30.32,-95.39,325199,Chemicals,51785.56,51732.4
1003244,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,AL,34.67,-86.61,562213,Waste,106374.68,101924.1
1005369,HUSKER AG L L C,NE,42.35,-97.71,325193,Other,88158.07,88067.1
1005258,HYLAND LANDFILL,NY,42.29,-78.01,562212,Waste,80290.52,23.1
1007393,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",AL,32.28,-86.33,336111,"Import and Export of Equipment Containing Fluorintaed GHGs,Other",26034.84,26005.7
1009577,"Haier US Appliance Solutions, Inc.",KY,38.18,-85.65,335220,"Import and Export of Equipment Containing Fluorintaed GHGs,Other",28083.94,28054.9
1003480,Hall Summit Compressor Station,LA,32.25,-93.27,486210,Petroleum and Natural Gas Systems,80326.74,69231.5
1007537,Halley Plant / Compressor Station,TX,31.75,-102.85,211130,Petroleum and Natural Gas Systems,11133.71,11032.2
1012196,Hamilton Liberty LLC,PA,41.77,-76.48,221112,Power Plants,1866585.93,1864690.4
1012122,Hamilton Patriot,PA,41.19,-76.9,221112,Power Plants,2221580.12,2219324
1008928,Hamilton Sundstrand Corporation,CT,41.92,-72.69,336413,Other,30277.98,30245.6
1005117,Hamm Sanitary Landfill,KS,38.97,-95.24,562212,Waste,108560.65,2.9
1000942,Handley Generating Station,TX,32.73,-97.22,221112,Power Plants,388598.56,388204
1001378,Handsome Lake Energy,PA,41.29,-79.81,221112,Power Plants,80659.8,80576.5
1000130,Hanford Energy Park Peaker,CA,36.27,-119.65,221112,Power Plants,11556.61,11545.1
1000153,"Hanging Rock Power Company, LLC",OH,38.57,-82.78,221112,Power Plants,3803203.46,3799341.7
1004702,"Hankinson Renewable Energy, LLC",ND,46.07,-96.89,325193,Other,158815.75,158651.9
1008149,Hanover (AGT) Station,NJ,40.8,-74.43,486210,Petroleum and Natural Gas Systems,26242.51,23972.6
1011617,Hanover (TE),NJ,40.79,-74.43,486210,Petroleum and Natural Gas Systems,22346.92,22063.4
1013703,Hanoverton,OH,40.74,-80.94,486210,Petroleum and Natural Gas Systems,149961.54,149016.8
1001455,Harbor Generating Station,CA,33.77,-118.27,221112,Power Plants,40612.45,40570.5
1001254,Hardee Power Station,FL,27.64,-81.96,221112,Power Plants,405862.02,405442.5
1000530,Hardin County Peaking Facility,TX,30.3,-94.25,221112,Power Plants,63700.22,63636.1
1000157,Hardin Generating Station,MT,45.76,-107.6,221112,Power Plants,73620.9,73044.8
1001533,Harding Street Station (EW Stout),IN,39.71,-86.2,221112,Power Plants,975000.97,974007.6
1007327,Hargis-Hebert Electric Generating Statio,LA,30.17,-91.99,221112,Power Plants,13371.95,13358.8
1000116,Harlem River Yard,NY,40.8,-73.91,221112,Power Plants,33149.56,33111.2
1013515,Harmon Creek Gas Plant,PA,40.4,-80.35,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",30821.69,29289.8
1008009,Harmony Compressor Station,AR,35.26,-91.84,211130,Petroleum and Natural Gas Systems,67349.03,67199
1000100,Harquahala Generating Company,AZ,33.48,-113.11,221112,Power Plants,0,0
1001042,Harrington Station,TX,35.3,-101.75,221112,Power Plants,3360712.56,3343223.9
1008764,Harrison County Mine,WV,39.52,-80.44,212112,Other,700324.64,1770
1000145,Harrison County Power Project,TX,32.4,-94.44,221112,Power Plants,1140362.52,1139204.6
1011270,Harrison Hub Fractionation Plant,OH,40.41,-81.11,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",94486.45,93596.8
1007793,Harrison Power Station,WV,39.38,-80.33,221112,Power Plants,9793583.35,9741067.6
1006804,Harry Allen,NV,36.43,-114.9,221112,Power Plants,1373887.31,1372492.1
1000487,Harry D. Mattison Power Plant,AR,36.19,-94.28,221112,Power Plants,37031.76,36994.5
1010343,Hartford Hospital Cogeneration Facility,CT,41.76,-72.68,221330,Power Plants,48971.12,48920.7
1010109,Hartford Steam - Columbus Plant,CT,41.76,-72.67,221330,Power Plants,40922.7,40880.5
1013186,Hartree Channelview Facility,TX,29.76,-95.1,324110,"Petroleum Product Suppliers,Refineries",16193.19,14898.1
1000085,Hartwell Energy Facility,GA,34.34,-82.82,221112,Power Plants,122058.54,121932.4
1011503,Harvey Mine,PA,39.97,-80.41,212112,Other,1637124.94,2705.7
1007657,Hatters Pond Gas Plant,AL,30.89,-88.07,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",66713.77,65780.8
1012038,Haven Gas Plant,KS,37.9,-97.81,211130,Petroleum and Natural Gas Systems,173464.74,135886.2
1005921,Hawk Road Energy Facility,GA,33.36,-84.99,221112,Power Plants,379674.29,379288.5
1000322,"Hawkeye Energy Greenport, LLC",NY,41.11,-72.38,221112,Power Plants,40897.64,40757.2
1002676,Hawkins Gas Plant,TX,32.61,-95.2,211130,Petroleum and Natural Gas Systems,69481.69,66343.7
1011530,Hawkville North East Central Delivery Point,TX,28.35,-98.56,211130,Petroleum and Natural Gas Systems,70414.04,69232.9
1000705,Hawthorn Generating Station,MO,39.13,-94.48,221112,Power Plants,2064951.76,2054721.5
1001082,Hay Road,DE,39.74,-75.51,221112,Power Plants,774390.23,773604.4
1001466,Hayden,CO,40.49,-107.19,221112,Power Plants,2256759.57,2244670.6
1006097,Haynes Generating Station,CA,33.76,-118.09,221112,Power Plants,1486474.69,1484937
1001335,Hays Energy Facility,TX,29.78,-97.99,221112,Power Plants,987099.29,986097
1013627,Heaven Hill Distilleries - Bernheim Distillery,KY,38.24,-85.78,312140,Other,30083.24,30052
1006162,Hecla Greens Creek Mine,AK,58.08,-134.64,212230,Other,14596.52,14546.9
1012820,"Heidelberg Spar, Green Canyon 860 Platform",LA,27.11,-90.76,211120,Petroleum and Natural Gas Systems,52394.13,50872.8
1007058,"Helix Ironwood, LLC",PA,40.35,-76.37,221112,Power Plants,1939685.71,1937716.2
1005913,Hell Gate,NY,40.8,-73.91,221112,Power Plants,36440.8,36398.6
1003220,Hemphill Gas Plant,TX,35.84,-100.35,211130,Petroleum and Natural Gas Systems,36021.12,34246
1004795,Hennepin Energy Recovery Center,MN,44.98,-93.28,562213,Waste,149790,142511
1000283,Henrietta Peaker Plant,CA,36.24,-119.9,221112,Power Plants,17735.38,17717.3
1001145,Henry County Generating Station,IN,39.95,-85.5,221112,Power Plants,157710.22,157550.2
1000352,Hereford Ethanol Partners LP,TX,34.85,-102.29,325193,Other,26830.55,26802.6
1012651,"Heritage-Crystal Clean, LLC",IN,39.78,-86.23,324191,Petroleum and Natural Gas Systems,36564.04,36482.4
1000788,"Hermiston Power, LLC",OR,45.79,-119.31,221112,Power Plants,1564022.12,1562464.7
1012840,Hersey Power Plant,MI,43.84,-85.42,221112,Power Plants,12672.65,12659.5
1008786,Hexion Inc,KY,38.2,-85.87,325211,Other,25025.5,24999.2
1012924,Hi-Crush Blair LLC,WI,45.15,-90.47,212322,Other,6082.13,6076.1
1013616,Hi-Crush Inc. - Kermit Plant North,TX,31.92,-103.09,212322,Other,20948.87,20927.5
1013274,Hi-Crush Permian Sands LLC Kermit Plant,TX,31.86,-103.09,212322,Other,10490.96,10480
1000688,Hibbard Energy Center,MN,46.74,-92.15,221330,Power Plants,16112.63,13759
1005116,Hibbing Taconite Company,MN,47.48,-92.97,212210,Metals,241216.67,241180.5
1007073,"Hickory Ridge Landfill, Inc.",IL,39.72,-90.83,562212,Waste,42012.15,9.4
1013542,Hickory Run Energy Station,PA,40.99,-80.44,221112,Power Plants,1589675.7,1588060.2
1012161,Hidalgo Cryogenic Gas Plant,TX,31.88,-103.94,211130,Petroleum and Natural Gas Systems,76526.73,70754.5
1000690,High Bridge,MN,44.93,-93.11,221112,Power Plants,1096409.74,1095296.2
1000070,High Desert Power Project,CA,34.6,-117.36,221112,Power Plants,1279270.46,1277971.7
1011017,Hiland Partners Bakken Gathering Plant,MT,47.79,-104.26,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",18262.88,17748.8
1010509,Hiland Partners Norse Gas Plant,ND,48.69,-102.92,211130,Petroleum and Natural Gas Systems,26528.06,24358.9
1012297,"Hiland Partners Roosevelt Gas Plant Watford City, ND",ND,47.69,-103.27,211130,Petroleum and Natural Gas Systems,28469.06,24311.6
1010510,Hiland Partners Watford City Gas Plant,ND,47.92,-103.78,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",89101.88,84370
1013335,Hildreth,FL,30.07,-82.88,486210,Petroleum and Natural Gas Systems,21747.27,19918.2
1001790,Hilight-Reno Junction Gas Plant,WY,43.84,-105.36,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",115359.68,111120.4
1000813,Hillabee Energy Center,AL,33,-85.9,221112,Power Plants,1989635.53,1987615.6
1007157,Hillburn Gas Turbine,NY,41.13,-74.17,221112,Power Plants,206.8,206.8
1011783,Hilmar Cheese Company Dalhart,TX,36.08,-102.51,311513,Other,40880.79,40815.2
1001367,Hinds Energy Facility,MS,32.38,-90.22,221112,Power Plants,1132643.3,1131493.6
1001112,Hines Energy Complex,FL,27.79,-81.87,221112,Power Plants,4455219.71,4450689.4
1009520,Hobbs Fractionation Facility,TX,32.78,-102.95,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",47851.12,47504.1
1007328,Hobbs Generating Station,NM,32.73,-103.31,221112,Power Plants,1835873,1834008.7
1000398,Hog Bayou Energy Center,AL,30.75,-88.06,221112,Power Plants,682786.47,682093.2
1013953,Holbrook Compressor Station,LA,30.37,-93.33,486210,Petroleum and Natural Gas Systems,34846.34,29617.4
1000243,Holcim (US) INC JOPPA PLANT,IL,37.22,-88.88,327310,Minerals,345514.93,344927.7
1004810,Holcim (US) Inc,AL,30.53,-88.11,327310,Minerals,393338.09,391757
1003008,Holcim (US) Inc. - Portland Plant,CO,38.39,-105.02,327310,Minerals,763864.98,761282.5
1004078,"Holcim (US), Inc.",MD,39.65,-77.68,327310,Minerals,477275.28,475906.3
1001420,Holcomb,KS,37.93,-100.97,221112,Power Plants,1463786,1452319.7
1007746,Holden Power Plant,MO,38.75,-94,221112,Power Plants,149966.02,149809.4
1000792,Holland Energy Facility,IL,39.22,-88.76,221112,Power Plants,914978.26,914049.4
1013054,Holland Energy Park,MI,42.74,-86.07,221112,Power Plants,329510.23,329175.4
1013333,Hollingsworth & Vose,GA,32.29,-83.47,322121,Minerals,27870.95,27843
1007089,Hollingsworth & Vose Fiber Company,OR,44.55,-123.26,327993,Minerals,24203.31,24179.2
1007922,HollyFrontier Cheyenne Refining LLC,WY,41.13,-104.79,324110,"Chemicals,Petroleum Product Suppliers,Refineries",501446.16,497674
1003552,"Holstein, MMS Platform ID 02481, Complex ID 1035-1",LA,27.32,-90.54,211120,Petroleum and Natural Gas Systems,65535.43,62191.2
1001183,Holtsville Facility,NY,40.82,-73.07,221112,Power Plants,51884.61,51706.1
1006728,Homer City,PA,40.51,-79.2,221112,Power Plants,3194620.62,3169141.6
1011124,"Honda Manufacturing of Indiana, LLC",IN,39.37,-85.54,336111,Other,22838.36,22814.8
1001841,"Honda of America Mfg., Inc.",OH,40.28,-83.51,336111,Other,97654.27,97550.6
1010241,Honeywell Aerospace - Plymouth,MN,44.99,-93.43,334413,Other,33957.07,4382.8
1011787,Honeywell Aerospace - South Bend,IN,41.68,-86.3,336413,Other,22718.76,22693.5
1007176,Hood Container Corporation,TN,36.08,-87.94,322130,"Pulp and Paper,Waste",145628.93,23604.2
1002846,"Hood Container of Louisiana, LLC",LA,30.71,-91.32,322121,Pulp and Paper,128606.72,128461.3
1000119,Hoosier Energy Lawrence Co Station,IN,38.8,-86.45,221112,Power Plants,31803.13,31770.8
1000694,Hoot Lake,MN,46.29,-96.04,221112,Power Plants,239930.47,238056.5
1003267,Hoover Diana Platform (AC25-HA),TX,26.94,-94.69,211130,Petroleum and Natural Gas Systems,91535.9,85890.6
1010771,Hopedale Fractionation Facility,OH,40.33,-80.94,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",402203.99,400227
1010953,Hopeton Gas Plant,OK,36.68,-98.64,486210,Petroleum and Natural Gas Systems,17195.34,15457.2
1000318,Hopewell Cogeneration Facility,VA,37.29,-77.28,221112,Power Plants,971844.89,970898.2
1003545,"Horn Mountain MMS Platform ID 02481, Complex ID 876-1",LA,28.87,-88.06,211120,Petroleum and Natural Gas Systems,16620.17,13093.4
1000859,Horseshoe Lake,OK,35.51,-97.18,221112,Power Plants,647926.4,647268.8
1013901,Horseshoe Treater,TX,31.5,-94.24,211130,Petroleum and Natural Gas Systems,71285.85,68689.8
1000815,Hot Spring Energy Facility,AR,34.3,-92.87,221112,Power Plants,467324.57,466850
1000529,Houma,LA,29.58,-90.72,221121,Power Plants,19363.03,19343.3
1004524,Houston Gas Plant,PA,40.26,-80.25,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",170629.97,165929.5
1013399,Houston Terminal,TX,29.75,-95.12,493190,Other,42044.68,41950.3
1010977,"Houweling Nurseries Oxnard, Inc",CA,34.18,-119.07,111419,Other,42367.89,42324.6
1000751,Howard M Down,NJ,39.49,-75.03,221112,Power Plants,35113.02,35077.4
1013779,Howard University,DC,38.92,-77.03,611310,Other,14094.09,14078.7
1005286,Howmet Aerospace Inc. - Cleveland Works,OH,41.45,-81.68,332112,"Other,Waste",69655.74,68646.8
1002047,Hub City Energy,SD,45.46,-98.53,325193,Other,73606.67,73530.5
1001064,Hugo,OK,34.02,-95.32,221112,Power Plants,250195.29,248183.8
1001814,Hugoton Compressor Station,KS,37.17,-101.33,211130,Petroleum and Natural Gas Systems,21775.77,21753.3
1011427,"Huhtamaki, Inc.",ME,44.58,-69.61,322299,Pulp and Paper,19769.58,19749.3
1013286,Hummel Station LLC,PA,40.84,-76.83,221112,"Other,Power Plants",2345353.04,2343022.4
1000901,Hunlock Creek Energy Center,PA,41.2,-76.07,221112,Power Plants,112044.58,111930.6
1000484,Hunlock Unit 4,PA,41.2,-76.07,221112,Power Plants,18787.68,18768.5
1001036,Hunter,UT,39.17,-111.03,221112,Power Plants,7970670.57,7906869.6
1000475,Hunterstown Combined Cycle,PA,39.87,-77.17,221112,Power Plants,2514738.78,2512185.1
1001193,Huntington,UT,39.38,-111.08,221112,Power Plants,4488336.27,4452385.4
1002074,Huron Energy,SD,44.37,-98.25,325193,Other,52141,52087.3
1011889,"Hydro Extrusion Delhi, LLC",LA,32.46,-91.51,332813,Other,21937.27,21914.8
1013755,Hydro Extrusion USA,MO,36.92,-93.91,331314,Metals,18384.68,18365.5
1013130,Hydro Extrusion USA LLC,FL,29.78,-81.31,331314,Metals,23359.41,23335.3
1001885,"Hydro Extrusion USA, LLC",PA,40.63,-76.19,331318,Metals,67619.8,67550.2
1012481,"Hydro Extrusion USA, LLC",UT,40.13,-111.65,332813,Other,23402.91,23378.8
1010619,"Hydro Extrusion USA, LLC.",SD,42.89,-97.35,331318,Metals,34390.32,34354.7
1007174,"ICG Beckley, LLC",WV,37.78,-81.27,212112,Other,1079717.05,104.8
1003370,ICL,KS,38.98,-95.21,325180,Chemicals,50271.5,50231.5
1013718,ICL-IP America Inc.,WV,38.77,-82.2,325199,Chemicals,25036.46,25010.7
1001678,ICM Biofuels LLC,MO,39.74,-94.85,325193,"Other,Suppliers of CO2",74311.22,74234.5
1003339,IESI Buffalo Creek Landfill,TX,33.95,-98.68,562212,Waste,117823.35,4.6
1003337,IESI East Texas Regional Landfill,TX,32.12,-94.71,562212,Waste,102395.6,5.1
1002141,IESI TIMBER RIDGE LANDFILL,MO,38.17,-90.76,562212,Waste,108075.25,0
1007956,IFF CHEMICAL HOLDINGS INC,FL,30.35,-81.75,325199,Chemicals,35920.47,35854.9
1006738,ILLINOIS CEMENT CO,IL,41.33,-89.08,327310,Minerals,700143.85,699529.8
1002088,ILLINOIS LANDFILL INC,IL,40.44,-87.65,562212,Waste,46409.25,20.5
1001290,ILLINOIS STATE UNIVERSITY,IL,40.51,-88.99,611310,Other,26616.7,26589.3
1002324,IMCO RECYCLING OF OHIO LLC,OH,40.37,-81.35,331314,Metals,67821.94,67751.8
1004597,IMERYS CARBONATES LLC,AL,33.16,-86.3,212312,Other,39733.9,39692.8
1004747,IMERYS Deepstep Road Plant,GA,33.01,-82.85,212324,Other,34491.37,34456.3
1004870,IMERYS SANDERSVILLE CALCINE PLANT,GA,32.96,-82.82,327992,Minerals,40135.7,40094.6
1003103,IMPERIAL Landfill,PA,40.43,-80.29,562212,Waste,34806.85,53.6
1004033,INCOBRASA INDUSTRIES LTD,IL,40.76,-88.01,311224,Other,53021.5,52966.7
1003130,INDIAN BASIN GAS PLANT,NM,32.47,-104.57,211120,Petroleum and Natural Gas Systems,8793.72,8483.9
1005916,INDIAN CREEK LANDFILL #2,IL,40.42,-89.47,562212,Waste,151656.95,8.7
1006342,INDIAN SPRINGS GAS PLANT,TX,30.76,-94.7,211130,Petroleum and Natural Gas Systems,102953.84,99996.7
1003713,INDIANA UNIVERSITY,IN,39.16,-86.52,611310,Other,90219.66,90011.2
1002879,INEOS ABS,OH,39.13,-84.71,325211,Other,30961.03,30928.7
1003186,"INEOS Americas, LLC",TX,29.73,-95.15,325194,Chemicals,55354.69,55297.7
1004368,INEOS CHOCOLATE BAYOU PLANT,TX,29.23,-95.19,325211,Chemicals,2263352.35,2248868.5
1002955,INEOS NITRILES USA LLC,OH,40.71,-84.13,325199,Chemicals,115908.86,115869.4
1003451,INEOS NOVA LLC BAYPORT SITE,TX,29.6,-95.01,325211,Other,349962.73,349601.6
1003429,INEOS NOVA LLC Texas City Site,TX,29.36,-94.93,325199,Chemicals,68820.22,68380.6
1006264,INEOS POLYETHYLENE,TX,29.72,-95.09,325211,Other,140509.94,140319.2
1004227,INEOS POLYPROPYLENE,TX,29.72,-95.09,325211,Other,11955.66,11943.6
1001839,"INEOS Pigments USA, Inc.- Plant 1",OH,41.89,-80.75,325130,Chemicals,132824.48,132790.5
1006866,"INEOS Pigments USA, Inc.- Plant 2",OH,41.89,-80.76,325130,Chemicals,322696.84,322487.5
1000452,INEOS US Chemicals Company CR Plant,SC,32.97,-79.89,325110,Chemicals,105130.84,105019.5
1006259,INEOS US Chemicals Company � Naperville Campus,IL,41.81,-88.15,541380,Other,54380.8,54324.9
1007512,INGEVITY SC LLC CHARLESTON CHEMICAL PLANT,SC,32.9,-79.97,325194,Chemicals,18732.08,18712.9
1002248,"INGEVITY SOUTH CAROLINA, LLC - DeRidder Plant",LA,30.83,-93.29,325194,Chemicals,58467.33,58406.5
1003749,INGEVITY VIRGINIA CORPORATION - CARBON PLANT,KY,36.95,-89.07,325998,Chemicals,80127.85,80045.1
1000066,"INGOMAR PACKING COMPANY, LLC",CA,37.07,-120.88,311421,Other,81385.54,81301.7
1002632,INGREDION INCORPORATED,IA,41.97,-91.67,311221,Other,106438.15,106327.7
1005752,INMETCO,PA,40.86,-80.26,331492,Metals,51011.19,51009
1004371,INTEL CORPORATION - Ocotillo Campus,AZ,33.25,-111.88,334413,Other,537326.63,78247.4
1003997,INTEL CORPORATION - RIO RANCHO FACILITY,NM,35.23,-106.66,334413,Other,52823.03,18460.5
1009606,INTEL CORPORATION ALOHA CAMPUS,OR,45.49,-122.89,334413,Other,24309.5,8361.2
1004006,INTEL CORPORATION RONLER ACRES CAMPUS,OR,45.54,-122.92,334413,Other,410598.65,73767.9
1003288,INTERNATIONAL MATEX TANK TERMINALS - ST ROSE TERMINAL,LA,29.94,-90.33,493190,Other,14616.84,14602
1005653,INTERNATIONAL PAPER - BOGALUSA MILL,LA,30.78,-89.86,322130,Pulp and Paper,125076.3,115139.9
1006626,INTERNATIONAL PAPER - HENDERSON MILL,KY,37.82,-87.59,322130,Pulp and Paper,49461.56,49410.6
1006803,INTERNATIONAL PAPER SAVANNA MILL,GA,32.1,-81.12,322130,Pulp and Paper,350976.38,345952.5
1000193,INTERNATIONAL WAXES INC,PA,41.86,-78.45,324199,Petroleum and Natural Gas Systems,101186.65,101044
1007953,INTERSTATE WASTE REMOVAL PARKLANDS RECLM SLF,NJ,40.13,-74.71,562212,Waste,1106.55,37.3
1001781,INV Nylon Chemicals Americas Victoria Site,TX,28.67,-96.95,325199,Chemicals,1719306.38,754106.1
1000276,INV. Camden Plant,SC,34.23,-80.66,325220,Other,65521,65453.6
1002212,INVISTA ORANGE SITE,TX,30.05,-93.75,325199,Chemicals,112286.23,112170.6
1002342,INVISTA S.A.R.L. WAYNESBORO FACILITY,VA,38.06,-78.88,325220,Other,29967.19,29936.5
1004708,IOI LODERS CROKLAAN,IL,41.41,-88.21,311225,Other,42842.69,42798.3
1003812,IOWA CITY SANITARY LANDFILL,IA,41.65,-91.63,562212,Waste,27389.9,78.6
1002641,IOWA STATE UNIVERSITY/ ISU HEATING PLANT,IA,42.03,-93.64,611310,Other,203541.03,202628.5
1001534,IPL Eagle Valley Generating Station,IN,39.49,-86.42,221112,Power Plants,1794345.5,1792523.4
1003270,IPSCO KOPPEL TUBULARS CORP AMBRIDGE PLT,PA,40.61,-80.23,331110,Metals,5726.03,5720
1005190,IPSCO KOPPEL TUBULARS CORP KOPPEL WORKS,PA,40.84,-80.32,331110,Metals,12396.27,12387.5
1006514,IREDELL CO-TWINS OAKS RD;3260,NC,35.77,-80.82,562212,Waste,154251.56,5.1
1003227,IRIS GLEN ENVIRONMENTAL CENTER,TN,36.33,-82.33,562212,Waste,38413.95,209.7
1004165,"IROQUOIS GAS TRANSMISSION SYSTEM, L.P. - BROOKFIELD COMPRESSOR STATION",CT,41.43,-73.37,486210,Petroleum and Natural Gas Systems,54750.95,54209.8
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,40.79,-73.11,562213,Waste,47622.6,44910.6
1005592,ISOLATEK INTERNATIONAL,IN,40.89,-85.47,327993,Minerals,24613.37,24453
1005604,ISP CHEMICALS LLC,KY,37.05,-88.36,325199,"Chemicals,Waste",67838.95,67181.1
