fac_id,fac_name,state,latitude,longitude,naics,naics_3digits,sub_sector,sector,fuel_type,co2_emissions_2010,co2_emissions_2011,co2_emissions_2012,co2_emissions_2013,co2_emissions_2014,co2_emissions_2015,co2_emissions_2016,co2_emissions_2017,co2_emissions_2018,co2_emissions_2019,co2_emissions_2020,capture_cost,total_capture_cost,45Q_credit_incentive,eco_opportunity,business_opportunity
1003975,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,SC,34.23,-82.06,325211,325,Chemical manufacturing,Other,Natural Gas,47849.0,47605.7,48693.5,48940.6,46168.0,44991.0,48679.5,49132.4,49535.0,46177.7,44996.8,30,1349904.0,2249840.0,-899936.0,Forget it
1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,KS,37.7,-95.46,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,944231.3,744075.3,780638.5,787814.2,955218.7,1013531.5,1095816.5,1112123.5,1135364.3,1007517.2,1022805.0,150,153420750.0,51140250.0,102280500.0,To target
1002421,ASH GROVE CEMENT COMPANY,TX,32.52,-97.01,327310,327,Nonmetallic mineral product manufacturing,Minerals,Petroleum Products,651213.0,870670.8,915316.5,1363795.6,559764.0,576068.7,596799.3,673959.2,713101.1,689928.9,667575.1,150,100136265.0,33378755.0,66757510.0,To target
1002527,ASH GROVE CEMENT COMPANY-DURKEE,OR,44.54,-117.42,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,453844.8,460043.0,451821.1,490370.5,694409.4,713348.7,570885.6,714875.4,712536.1,691855.6,684042.0,150,102606300.0,34202100.0,68404200.0,To target
1007552,ASH GROVE CEMENT COMPANY-Louisville,NE,41.01,-96.15,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,518055.5,803300.5,676074.8,652493.4,816819.9,738950.5,701448.0,709202.7,720751.0,604288.9,577331.6,150,86599740.0,28866580.0,57733160.0,To target
1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,MT,46.54,-111.92,327310,327,Nonmetallic mineral product manufacturing,Minerals,Petroleum Products,223762.9,225727.9,278835.6,332549.2,269992.0,336876.5,308485.9,280765.0,300447.0,300536.9,319088.0,150,47863200.0,15954400.0,31908800.0,Too discuss
1007606,ASH GROVE CEMENT-FOREMAN,AR,33.69,-94.42,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,674145.7,598398.8,531028.8,644407.4,789710.5,899112.4,896297.7,747643.8,943375.5,915046.8,855693.0,150,128353950.0,42784650.0,85569300.0,To target
1004576,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,NY,40.78,-73.9,221112,221,Utilities,Power Plants,Natural Gas,1275531.0,1885673.5,2582658.5,2271682.0,2567435.0,2640741.7,2459208.5,2309408.5,2581292.9,2449765.8,2198821.6,130,285846808.0,109941080.0,175905728.0,To target
1006778,ATI Allvac - Monroe,NC,34.99,-80.52,331492,331,Primary metal manufacturing,Metals,Natural Gas,63316.6,62070.8,59849.7,57816.2,62583.9,58316.2,58963.2,61492.1,61947.1,61758.2,42303.6,150,6345540.0,2115180.0,4230360.0,Forget it
1005442,ATI LADISH LLC,WI,42.95,-87.86,332112,332,Fabricated metal product manufacturing,Other,Natural Gas,63596.6,66868.7,67087.1,59650.8,58665.7,54714.6,47335.0,52877.1,63661.7,64449.3,55687.9,150,8353185.0,2784395.0,5568790.0,Forget it
1005000,AUDUBON METALS LLC,KY,37.81,-87.63,331314,331,Primary metal manufacturing,Metals,Natural Gas,35945.7,38562.3,39724.3,43848.0,45853.2,43908.8,47874.3,47807.5,48851.1,51887.7,44781.5,150,6717225.0,2239075.0,4478150.0,Forget it
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,TX,30.45,-97.72,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,244479.1,270584.6,301231.8,280617.3,356870.0,220936.3,212661.5,185008.2,203520.9,249688.7,226734.6,150,34010190.0,11336730.0,22673460.0,Too discuss
1005770,AUX SABLE LIQUID PRODUCTS INC,IL,41.41,-88.3,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,207383.5,250474.4,243105.2,250293.8,229307.5,254277.7,313897.4,310149.9,306681.8,302632.3,275903.6,30,8277107.999999999,13795179.999999998,-5518071.999999999,Forget it
1003082,AVINGER GAS PLANT,TX,32.85,-94.59,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,34054.7,34695.0,32980.4,35882.9,34197.5,45146.6,29535.6,35595.8,43250.2,44200.2,35165.9,30,1054977.0,1758295.0,-703318.0,Forget it
1000125,Ackerman Combined Cycle,MS,33.38,-89.2,221112,221,Utilities,Power Plants,Natural Gas,1042005.5,704449.6,1087488.7,91636.2,324598.6,996654.4,1344874.2,1275841.2,1236990.3,1208031.5,1183833.3,130,153898329.0,59191665.0,94706664.0,To target
1000603,Addis Carbon Black Plant,LA,30.33,-91.28,325180,325,Chemical manufacturing,Chemicals,Natural Gas,326840.6,363549.1,337805.0,357967.1,312310.8,344528.0,321749.0,318161.0,347515.0,314396.0,267309.7,30,8019291.0,13365485.0,-5346194.0,Forget it
1000089,AdvanSix Resins & Chemicals LLC,PA,40.01,-75.07,325194,325,Chemical manufacturing,Chemicals,Petroleum Products,125764.0,134082.4,145296.7,143722.8,152958.8,153274.1,151077.5,152031.4,158142.1,157850.8,164423.8,30,4932714.0,8221189.999999999,-3288475.999999999,Forget it
1006553,"Advanced Tri-Gen Power Systems, LLC",IL,40.84,-89.56,221112,221,Utilities,Power Plants,Natural Gas,125726.5,130547.1,117865.9,137647.7,118072.2,110923.9,108561.3,138488.9,133004.5,139975.2,103913.6,130,13508768.0,5195680.0,8313088.0,Forget it
1002316,Aera Energy 25 Hill,CA,35.09,-119.41,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,161399.6,148048.4,156647.0,178554.0,183154.1,180707.9,185623.9,179626.6,165220.4,142331.6,97071.3,30,2912139.0,4853565.0,-1941426.0,Forget it
1002156,Aera Energy Alberta Finley Shale,CA,35.23,-119.58,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,126720.6,192329.7,196239.0,175804.5,175961.4,194524.3,115934.2,99761.4,90023.1,70582.8,66933.5,30,2008005.0,3346675.0,-1338670.0,Forget it
1006844,Aera Energy Anderson Fitzgerald,CA,35.3,-119.74,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,97009.3,74029.6,63865.0,55501.8,57555.0,56622.9,75066.2,111311.8,130193.2,170019.9,215952.8,30,6478584.0,10797640.0,-4319056.0,Forget it
1006845,Aera Energy Belridge,CA,35.45,-119.72,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,1353203.8,1427960.3,1340017.7,1480514.7,1509448.7,1588473.2,1652497.6,1665202.7,1571736.2,1503134.3,1587758.2,30,47632746.0,79387910.0,-31755164.0,Too early
1003702,Aera Energy Buena Fe,CA,35.09,-119.41,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,33023.9,26015.9,24275.6,26878.6,41498.0,29898.0,21015.5,21354.7,22431.5,19904.1,10451.1,30,313533.0,522555.0,-209022.0,Forget it
1002315,Aera Energy Calso,CA,35.3,-119.74,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,48893.1,40069.7,40332.7,32757.4,28958.5,23894.4,22168.0,19258.0,17219.1,27883.6,36597.1,30,1097913.0,1829855.0,-731942.0,Forget it
1006405,Aera Energy Coalinga,CA,36.24,-120.32,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,228681.8,225961.7,226763.4,250681.6,247293.6,244329.7,219190.3,226041.8,218267.6,219600.6,201891.6,30,6056748.0,10094580.0,-4037832.0,Forget it
1005790,Aera Energy Lost Hills,CA,35.3,-119.74,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,210346.9,207038.8,198247.4,196630.0,201811.3,191495.7,173430.4,187437.9,208833.5,207583.8,186127.4,30,5583822.0,9306370.0,-3722548.0,Forget it
1006914,Aera Energy MOCO,CA,35.09,-119.41,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,461796.7,437258.8,416002.1,389763.7,404821.8,375425.5,300990.8,300691.8,266337.6,251779.1,184624.3,30,5538729.0,9231215.0,-3692486.0,Forget it
1005635,Aera Energy Metson,CA,35.09,-119.41,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,44785.8,43988.4,44335.7,47698.8,46287.7,43940.9,45780.0,46349.8,45392.4,46803.1,31045.3,30,931359.0,1552265.0,-620906.0,Forget it
1006846,Aera Energy San Ardo,CA,35.95,-120.86,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,135127.6,142898.9,162835.3,186102.8,217905.9,222745.7,208516.6,425818.8,418588.4,400582.4,262876.3,30,7886289.0,13143815.0,-5257526.0,Forget it
1006556,Afton Generating Station,NM,32.11,-106.85,221112,221,Utilities,Power Plants,Natural Gas,129855.5,124038.1,197880.8,290304.4,234515.3,281196.2,252334.7,181290.1,345517.8,384768.0,391490.2,130,50893726.0,19574510.0,31319216.0,Too discuss
1007206,Agua Fria Generating Station,AZ,33.55,-112.22,221112,221,Utilities,Power Plants,Natural Gas,19701.2,33319.4,41585.9,55696.7,16797.7,77823.0,61446.9,135589.6,103388.4,153297.9,201275.5,130,26165815.0,10063775.0,16102040.0,Too discuss
1003160,Air Products La Porte Facility,TX,29.7,-95.07,325120,325,Chemical manufacturing,Power Plants,Natural Gas,57808.0,90610.4,105770.3,102106.2,95975.5,90418.5,97432.5,86833.5,82566.4,115889.4,97151.3,30,2914539.0,4857565.0,-1943026.0,Forget it
1006402,Air Products Port Arthur Facility,TX,29.86,-93.97,325120,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,2395031.5,2281928.0,2463770.0,2651180.0,2619839.9,2567468.1,2422917.3,2618394.3,2644571.3,2513027.0,2422229.7,30,72666891.0,121111485.00000001,-48444594.000000015,Too early
1003570,Albemarle Corporation Bayport Plant,TX,29.64,-95.07,325180,325,Chemical manufacturing,Chemicals,Natural Gas,103535.0,100676.0,108369.0,112043.0,110501.0,111977.1,106744.0,112353.3,122157.3,121304.1,111079.1,30,3332373.0,5553955.0,-2221582.0,Forget it
1003448,"Alcon Vision, LLC",TX,32.66,-97.32,325412,325,Chemical manufacturing,Chemicals,Natural Gas,29407.0,30170.2,30509.0,31304.4,31371.4,33945.0,34698.6,33914.7,34095.4,30564.2,29710.1,30,891303.0,1485505.0,-594202.0,Forget it
1000955,Alex Ty Cooke Generating Station,TX,33.52,-101.79,221112,221,Utilities,Power Plants,Natural Gas,118871.0,174093.5,124335.4,188329.9,50496.0,39771.6,16913.0,2556.9,7716.0,0.0,510.6,130,66378.0,25530.0,40848.0,Forget it
1005044,"Algonquin Power Sanger, LLC",CA,36.69,-119.55,221112,221,Utilities,Power Plants,Natural Gas,56755.2,57982.6,45587.8,61743.3,59859.9,58216.7,53455.3,39363.3,68106.8,27936.4,28942.0,130,3762460.0,1447100.0,2315360.0,Forget it
1006409,"Algonquin Power Windsor Locks, LLC",CT,41.92,-72.63,221112,221,Utilities,Power Plants,Natural Gas,183688.4,203676.8,117998.4,90841.2,91696.2,87257.9,98215.9,89808.5,107490.0,88998.5,91697.7,130,11920701.0,4584885.0,7335816.0,Forget it
1001217,Allegany Generating Station,NY,42.51,-78.07,221112,221,Utilities,Power Plants,Natural Gas,22686.4,35810.3,36336.3,331.9,44117.1,48865.4,39493.2,15487.5,17338.1,7974.8,8744.9,130,1136837.0,437245.0,699592.0,Forget it
1000916,Allen,TN,35.07,-90.14,221112,221,Utilities,Power Plants,Natural Gas,4525817.0,4450217.0,4023655.2,4296996.0,4175871.9,3302409.3,3604705.4,3609576.9,1623585.3,2056753.7,1330986.3,130,173028219.0,66549315.0,106478904.0,To target
1000691,Allen S King,MN,45.03,-92.78,221112,221,Utilities,Power Plants,Coal,3427476.8,3305475.2,3240120.8,2474473.8,2927450.1,3000645.1,2754704.1,2938998.5,2691252.4,1812305.3,851803.3,65,55367214.5,42590165.0,12777049.5,To target
1003689,Alon Bakersfield Refining,CA,35.38,-119.07,324110,324,Petroleum and coal products manufacturing,Petroleum and Natural Gas Systems,Natural Gas,43250.8,155191.4,151516.3,34945.5,16771.7,15812.0,25897.0,20063.9,18845.7,17070.5,16313.4,150,2447010.0,815670.0,1631340.0,Forget it
1005826,"AlphaPET, Inc.",AL,34.64,-87.05,325211,325,Chemical manufacturing,Other,Natural Gas,24582.1,33647.9,29277.8,31474.5,36027.5,40222.5,43822.6,41127.7,44321.3,42667.0,46175.7,30,1385271.0,2308785.0,-923514.0,Forget it
1001625,AltaGas Ripon Energy Inc.,CA,37.73,-121.12,221112,221,Utilities,Power Plants,Natural Gas,66807.0,60915.2,66659.1,60144.5,58534.0,24541.1,5801.7,10235.4,5297.9,2963.3,3784.5,130,491985.0,189225.0,302760.0,Forget it
1000413,"Alto Pekin, LLC",IL,40.56,-89.66,325193,325,Chemical manufacturing,"Other,Suppliers of CO2,Waste",Natural Gas,505603.3,591994.4,538424.3,545241.7,538296.0,331344.1,398655.5,150457.0,338444.4,313863.3,265755.3,30,7972659.0,13287765.0,-5315106.0,Forget it
1005814,American Zinc Recycling Corp. - Barnwell,SC,33.25,-81.48,331492,331,Primary metal manufacturing,Metals,Natural Gas,44353.3,126919.4,130574.7,113198.7,111529.9,109475.5,116048.1,119399.7,142891.0,121546.4,116073.3,150,17410995.0,5803665.0,11607330.0,Too discuss
1004427,American Zinc Recycling Corp. - Chicago,IL,41.69,-87.55,331492,331,Primary metal manufacturing,Metals,Natural Gas,120036.8,118800.7,117492.3,128655.4,111360.8,111755.0,101835.3,85731.9,89334.8,88988.6,56954.8,150,8543220.0,2847740.0,5695480.0,Forget it
1004723,American Zinc Recycling Corp. - Palmerton,PA,40.81,-75.58,331492,331,Primary metal manufacturing,Metals,Natural Gas,216099.2,209493.6,210783.7,213676.9,207058.4,197935.5,182449.1,164910.2,164001.3,163564.3,150083.1,150,22512465.0,7504155.0,15008310.0,Too discuss
1004997,American Zinc Recycling Corp. - Rockwood,TN,35.87,-84.7,331492,331,Primary metal manufacturing,Metals,Natural Gas,107863.6,77416.5,116874.6,111123.0,81803.1,96874.6,84846.5,103403.2,111933.3,109501.5,105615.1,150,15842265.0,5280755.0,10561510.0,Too discuss
1000865,Anadarko,OK,35.08,-98.23,221112,221,Utilities,Power Plants,Natural Gas,628169.3,429941.8,512613.3,401082.2,405720.6,459872.3,710343.0,563439.3,762228.8,446495.3,291845.8,130,37939954.0,14592290.0,23347664.0,Too discuss
1002181,Anchor Glass Container - Plant 41,NY,42.12,-76.81,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,95606.9,95938.9,98401.3,98948.4,98682.6,99766.9,94852.9,95600.7,93073.8,83761.4,97016.3,150,14552445.0,4850815.0,9701630.0,Forget it
1004943,Anchor Glass Container Corporation - Plant 14,GA,32.59,-83.59,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,106461.0,101438.8,98977.6,95596.6,101386.5,106567.2,107490.3,104893.7,92770.6,48766.1,58943.4,150,8841510.0,2947170.0,5894340.0,Forget it
1005074,Anchor Glass Container Corporation - Plant 15,OK,35.45,-95.96,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,98824.4,97896.3,97930.6,81916.4,81917.8,93363.5,96939.4,96024.6,78713.5,88723.3,93258.2,150,13988730.0,4662910.0,9325820.0,Forget it
1004941,Anchor Glass Container Corporation. - Plant 07,FL,30.35,-81.71,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,73905.1,71629.1,68890.9,66271.4,60927.8,65952.0,66171.6,64294.4,65646.4,66876.8,60387.0,150,9058050.0,3019350.0,6038700.0,Forget it
1004942,Anchor Glass Container Corporation. - Plant 12,MN,44.8,-93.47,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,83770.2,82720.2,93284.0,78239.6,79007.3,79896.1,79535.6,73983.5,77633.8,80340.4,82506.7,150,12376005.0,4125335.0,8250670.0,Forget it
1002178,Anchor Glass Container. - Plant 42,IN,39.13,-84.86,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,43697.8,43177.3,43129.9,42933.8,39522.6,40450.3,41940.0,42088.9,43543.1,46175.1,37910.7,150,5686605.0,1895534.9999999998,3791070.0,Forget it
1007246,Anclote Power Plant,FL,28.18,-82.79,221112,221,Utilities,Power Plants,Natural Gas,1480025.4,1175555.3,1137429.1,998307.9,1448598.7,1727913.5,1988085.5,1664540.9,1574065.1,1362256.6,1387049.3,130,180316409.0,69352465.0,110963944.0,To target
1001097,Angus Anson,SD,43.6,-96.64,221112,221,Utilities,Power Plants,Natural Gas,58129.8,38229.1,77646.6,29650.3,20651.7,72887.5,45826.8,47975.7,80175.5,74412.3,89891.0,130,11685830.0,4494550.0,7191280.0,Forget it
1005949,Apache Station,AZ,32.06,-109.89,221112,221,Utilities,Power Plants,Natural Gas,2281235.8,2112869.2,1685868.6,2601027.8,2905599.9,2126920.4,2188130.6,1792150.6,1434699.9,1456211.1,1587736.0,130,206405680.0,79386800.0,127018880.0,To target
1000068,Apex Generating Station,NV,36.42,-114.96,221112,221,Utilities,Power Plants,Natural Gas,687860.2,397164.2,521838.0,175497.7,630487.3,988678.9,1296543.0,1187512.2,857916.7,800178.4,1038842.2,130,135049486.0,51942110.0,83107376.0,To target
1004686,Arapaho,OK,35.75,-99.2,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,35598.6,43933.6,38601.8,33062.5,32063.5,23384.5,23471.5,24681.2,21902.1,21092.3,19815.4,30,594462.0,990770.0000000001,-396308.0000000001,Forget it
1001360,Arapahoe Combustion Turbine Facility,CO,39.67,-105.0,221112,221,Utilities,Power Plants,Natural Gas,89035.2,86780.7,43748.4,10397.0,93824.4,58631.3,29781.2,93179.3,122408.2,102438.7,103867.3,130,13502749.0,5193365.0,8309384.0,Forget it
1003379,Arconic Lancaster Corp,PA,40.06,-76.32,331315,331,Primary metal manufacturing,Metals,Natural Gas,109540.5,109855.4,109814.3,111592.8,111893.0,112709.1,111144.9,115601.0,131720.0,128490.0,115705.5,150,17355825.0,5785275.0,11570550.0,Too discuss
1002483,Arconic Massena LLC,NY,44.95,-74.89,331318,331,Primary metal manufacturing,"Metals,Waste",Natural Gas,293267.4,292681.9,278414.5,264294.0,286099.9,291918.2,230393.7,10409.9,11464.8,9617.7,6563.7,150,984555.0,328185.0,656370.0,Forget it
1005833,Arcosa BR LW LLC ERWINVILLLE DIV,LA,30.53,-91.42,212325,212,Mining (except oil and gas),Other,Natural Gas,66006.0,64612.8,55446.9,70815.2,66664.7,91393.1,92635.4,94341.0,89689.1,68049.0,37258.1,150,5588715.0,1862905.0,3725810.0,Forget it
1005835,"Arcosa LW BR, LLC Livingston DIV",AL,32.56,-88.2,212325,212,Mining (except oil and gas),Other,Natural Gas,65095.3,59507.3,59506.7,68406.7,49860.9,76880.8,77865.3,89833.5,87016.9,73891.9,70629.7,150,10594455.0,3531485.0,7062970.0,Forget it
1002800,Arcosa Lightweight - Brooks Plant,KY,38.04,-85.72,327999,327,Nonmetallic mineral product manufacturing,Minerals,Coal,20214.3,20395.4,18997.4,27767.9,25145.0,27827.7,35643.6,22776.5,19003.7,47948.9,42793.3,150,6418995.0,2139665.0,4279330.0,Forget it
1002504,Ardagh Glass Inc. (Bridgeton),NJ,39.41,-75.22,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,53746.1,51780.2,53505.2,52912.6,54108.3,53845.7,54836.7,57111.6,54105.3,52462.1,55438.5,150,8315775.0,2771925.0,5543850.0,Forget it
1005977,Ardagh Glass Inc. (Burlington),WI,42.66,-88.29,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,84449.9,70692.1,73968.3,64403.8,63706.4,68695.4,71649.6,67642.9,74403.0,76670.5,78187.5,150,11728125.0,3909375.0,7818750.0,Forget it
1000105,Ardagh Glass Inc. (Dolton),IL,41.64,-87.6,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,86206.0,85638.6,81306.7,84552.7,79350.5,85360.6,81940.5,83059.3,84580.6,86842.0,86265.2,150,12939780.0,4313260.0,8626520.0,Forget it
1000002,Ardagh Glass Inc. (Dunkirk),IN,40.37,-85.2,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,108013.0,109781.4,111211.8,103746.2,114878.0,114502.7,114448.9,115853.1,110432.8,118874.3,113438.7,150,17015805.0,5671935.0,11343870.0,Too discuss
1000003,Ardagh Glass Inc. (Henderson),NC,36.29,-78.39,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,78343.2,77140.5,74268.3,80475.5,80945.9,80917.4,74757.4,80158.8,79329.7,80039.1,81049.9,150,12157485.0,4052494.9999999995,8104990.0,Forget it
1000005,Ardagh Glass Inc. (Madera),CA,36.92,-120.1,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,74134.4,75907.0,82083.3,78186.2,74697.7,81071.7,79647.2,82389.4,83791.0,81602.8,79792.7,150,11968905.0,3989635.0,7979270.0,Forget it
1000028,Ardagh Glass Inc. (Pevely),MO,38.29,-90.4,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,84881.5,82184.0,87070.1,83963.3,65896.5,79019.1,82188.0,83228.0,83612.7,81727.1,75557.2,150,11333580.0,3777860.0,7555720.0,Forget it
1000020,Ardagh Glass Inc. (Port Allegany),PA,41.82,-78.29,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,62746.2,61952.1,60785.7,54613.0,59574.6,60764.8,62678.4,63345.3,63468.5,61352.7,63497.7,150,9524655.0,3174885.0,6349770.0,Forget it
1000021,Ardagh Glass Inc. (Ruston),LA,32.54,-92.77,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,96336.5,94155.1,93234.1,91133.5,97397.6,104154.0,100701.5,100191.9,74996.6,41718.8,41219.2,150,6182880.0,2060959.9999999998,4121920.0,Forget it
1000023,Ardagh Glass Inc. (Sapulpa),OK,36.01,-96.1,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,114049.8,109820.1,109811.8,104881.2,80591.7,112192.7,122182.9,120807.8,108718.0,115521.1,111700.2,150,16755030.0,5585010.0,11170020.0,Too discuss
1000024,Ardagh Glass Inc. (Seattle),WA,47.55,-122.34,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,73580.3,80318.3,76197.3,80682.9,77983.9,76614.1,77783.3,75278.1,76415.1,62946.9,58607.1,150,8791065.0,2930355.0,5860710.0,Forget it
1000026,Ardagh Glass Inc. (Wilson),NC,35.76,-77.88,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,98343.9,97317.9,95804.6,94392.2,90780.1,99186.8,90298.6,44245.7,79243.0,95114.6,94090.5,150,14113575.0,4704525.0,9409050.0,Forget it
1006060,Ardagh Glass Inc. (Winchester),IN,40.17,-84.97,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,95242.9,100407.7,101517.2,101857.2,96211.7,78560.8,93478.1,95486.9,89571.3,99931.7,101070.4,150,15160560.0,5053520.0,10107040.0,Too discuss
1003258,Ardagh Glass Packaging Inc. (Houston),TX,29.76,-95.26,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,65270.7,55771.0,65026.7,68419.5,28716.6,66753.7,66091.2,66105.7,66668.5,65695.6,61713.8,150,9257070.0,3085690.0,6171380.0,Forget it
